,id,signal_frequency,signal_drift_rate,signal_snr,signal_beam,signal_power,signal_incoherent_power,signal_num_timesteps,tstart,tstart_h,ra_hours,dec_degrees,source_name,tuning,file_uri,file_local_enumeration
3578,987218555,33126.52428488006,0.24253192047278088,11.821602821350098,0,921302466560.0,854463807488.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C576.0007.raw.seticore.hits,133
3580,987218559,33134.15940336456,-0.24253192047278088,417.5680236816406,0,24336041771008.0,23820385648640.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C576.0007.raw.seticore.hits,137
3612,987218623,32910.72371916046,-0.24253192047278088,24.47223472595215,0,2025358229504.0,2183667384320.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C384.0007.raw.seticore.hits,0
3672,987218727,32942.1947846817,-0.24253192047278088,34.656410217285156,0,2642298798080.0,2724919246848.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C384.0007.raw.seticore.hits,104
3673,987218728,32942.276360075375,-0.24253192047278088,14.388629913330078,0,1260832161792.0,1356797575168.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C384.0007.raw.seticore.hits,105
3674,987218729,32942.308083097836,-0.24253192047278088,43.85415267944336,0,3269223514112.0,3216628514816.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C384.0007.raw.seticore.hits,106
3685,987218754,32231.049984495545,0.24253192047278088,11.05594539642334,0,694909075456.0,692256768000.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C320.0007.raw.seticore.hits,0
3737,987218835,32199.55459455719,-0.24253192047278088,9.56410026550293,0,761023037440.0,760951865344.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C320.0007.raw.seticore.hits,81
3738,987218836,32199.409021894837,-0.24253192047278088,10.226133346557617,0,797877075968.0,691885113344.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C320.0007.raw.seticore.hits,82
3741,987218849,31879.08242658844,0.24253192047278088,8.01286506652832,0,662112894976.0,530681430016.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,2
3742,987218850,31879.146442930603,0.24253192047278088,42.10655975341797,0,2523546779648.0,2298926333952.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,3
3762,987218870,31879.172792951966,-0.24253192047278088,254.32525634765625,0,14110179721216.0,14486066954240.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,23
3778,987218910,31847.579458753968,0.24253192047278088,18.027809143066406,0,1158317342720.0,1184735559680.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,63
3795,987218927,31847.573599378968,-0.24253192047278088,50.04410934448242,0,2833403346944.0,2606802927616.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,80
3796,987218928,31847.56438879242,-0.24253192047278088,9.024131774902344,0,687246802944.0,714408460288.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C672.0007.raw.seticore.hits,81
3797,987218950,32135.21267179718,0.48506384094556176,9.117081642150879,0,811755110400.0,752645177344.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C416.0007.raw.seticore.hits,0
3812,987218965,32135.00548605194,-0.24253192047278088,28.039594650268555,0,1972662697984.0,1902881275904.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C416.0007.raw.seticore.hits,15
3869,987219074,32167.052284757996,0.24253192047278088,77.28999328613281,0,5081403490304.0,4750007336960.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C384.0007.raw.seticore.hits,3
3901,987219106,32167.00211385956,-0.24253192047278088,28.967269897460938,0,2064907239424.0,2020332273664.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C384.0007.raw.seticore.hits,35
3902,987219107,32167.28016714325,-0.24253192047278088,16.105194091796875,0,1262005518336.0,1263279800320.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C384.0007.raw.seticore.hits,36
3921,987219163,32135.577061216736,0.24253192047278088,17.717435836791992,0,1339403534336.0,1313555873792.0,16,60307.160141001455,2023-12-29 03:50:36.182526,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C384.0007.raw.seticore.hits,92
3980,987219269,32974.416010420224,-0.24253192047278088,106.60790252685547,0,6851791945728.0,6748100886528.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C448.0014.raw.seticore.hits,1
3981,987219270,32974.733599226376,-0.24253192047278088,31.161865234375,0,2183290028032.0,1906780536832.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C448.0014.raw.seticore.hits,2
4025,987219346,32878.68460134735,-0.24253192047278088,10.036972045898438,0,920734138368.0,880621125632.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C352.0014.raw.seticore.hits,1
4053,987219395,32910.25111440887,-0.24253192047278088,27.545236587524414,0,2247954530304.0,2406585991168.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C352.0014.raw.seticore.hits,50
4078,987219445,32846.700256864926,-0.24253192047278088,20.87393569946289,0,1594079576064.0,1421095337984.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C320.0014.raw.seticore.hits,0
4079,987219446,32846.655167143246,-0.24253192047278088,8.515111923217773,0,806250872832.0,521403432960.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C320.0014.raw.seticore.hits,1
4198,987219644,33326.72472051849,-0.48506384094556176,77.74803924560547,0,7877086937088.0,7715853697024.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,1
4202,987219648,33326.69883016815,-0.24253192047278088,13.43917465209961,0,1688999952384.0,1668788781056.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,5
4219,987219665,33326.7750039505,0.24253192047278088,21.73056411743164,0,2486834561024.0,2568736997376.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,22
4220,987219666,33327.3857045578,0.24253192047278088,9.084744453430176,0,1269997109248.0,1427796656128.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,23
4232,987219703,33358.1897645401,-0.24253192047278088,8.597376823425293,0,1340528918528.0,1188324442112.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,60
4233,987219704,33358.24657873382,-0.24253192047278088,406.5093688964844,0,43305790341120.0,43894741925888.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,61
4249,987219720,33358.090479414364,0.24253192047278088,137.2007598876953,0,14903514497024.0,14614335062016.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C800.0014.raw.seticore.hits,77
4298,987219810,32263.409794371033,-0.24253192047278088,29.831880569458008,0,1313692188672.0,1359597273088.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C256.0014.raw.seticore.hits,71
4315,987219843,33038.15635160675,-1.4551915228366852,8.73709774017334,0,643876913152.0,554686152704.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C480.0014.raw.seticore.hits,21
4317,987219845,33038.135288755795,-0.24253192047278088,74.90093994140625,0,3959789977600.0,3935503384576.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C480.0014.raw.seticore.hits,23
4339,987219890,33134.72685102691,-0.24253192047278088,88.13715362548828,0,5311328944128.0,5747075186688.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,0
4341,987219892,33135.24884657135,-0.24253192047278088,12.001663208007812,0,927781486592.0,1001445064704.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,2
4343,987219894,33134.65221838226,-0.24253192047278088,101.2413330078125,0,6065810309120.0,5749318090752.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,4
4377,987219928,33134.73359731903,0.24253192047278088,9.066271781921387,0,758774497280.0,677618384896.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,38
4378,987219929,33134.62238744964,0.48506384094556176,25.780658721923828,0,1721115607040.0,1591475961856.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,39
4386,987219981,33151.64595083465,-0.48506384094556176,12.125781059265137,0,996465442816.0,908895584256.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,91
4399,987219997,33166.1930394577,-0.24253192047278088,66.26799774169922,0,4208705929216.0,4039170326528.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,107
4434,987220032,33166.2421422409,0.24253192047278088,27.48086929321289,0,1889445085184.0,1790689542144.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C608.0014.raw.seticore.hits,142
4453,987220097,32039.470337431336,0.24253192047278088,24.064075469970703,0,1442079965184.0,1275528871936.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C480.0014.raw.seticore.hits,25
4454,987220098,32039.577862303162,0.24253192047278088,15.901533126831055,0,1024449118208.0,960999981056.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C480.0014.raw.seticore.hits,26
4480,987220149,33198.62356809845,-0.24253192047278088,302.56817626953125,0,20130287321088.0,19553729904640.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C672.0014.raw.seticore.hits,1
4481,987220150,33198.691078703305,-0.24253192047278088,20.4925594329834,0,1615398305792.0,1236447526912.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C672.0014.raw.seticore.hits,2
4548,987220273,32191.635792295838,0.24253192047278088,16.739282608032227,0,1239271079936.0,1147126022144.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C352.0014.raw.seticore.hits,39
4612,987220358,33038.77673010101,0.24253192047278088,8.85664176940918,0,650354753536.0,527956606976.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,AC,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.AC.C512.0014.raw.seticore.hits,33
4683,987220521,31911.05741361847,0.48506384094556176,28.985567092895508,0,1845559820288.0,1665186398208.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C640.0014.raw.seticore.hits,0
4684,987220522,31911.09527639618,0.24253192047278088,8.808073997497559,0,719969058816.0,640362741760.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C640.0014.raw.seticore.hits,1
4685,987220523,31910.57359747162,0.24253192047278088,17.193784713745117,0,1187761487872.0,1082773667840.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C640.0014.raw.seticore.hits,2
4767,987220675,32007.097670118714,0.24253192047278088,12.406146049499512,0,834507636736.0,748447203328.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,2
4781,987220689,32007.171919386292,-0.24253192047278088,10.037352561950684,0,714703044608.0,690544640000.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,16
4796,987220726,31988.522820036316,-0.24253192047278088,19.966028213500977,0,1191037501440.0,1049487212544.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,53
4797,987220727,31989.002966444397,-0.48506384094556176,15.683972358703613,0,979215777792.0,815004581888.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,54
4798,987220728,31988.671356718445,-0.48506384094556176,8.727018356323242,0,635074117632.0,599031283712.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,55
4842,987220780,31976.38528684845,-0.24253192047278088,20.647287368774414,0,1222196330496.0,1206440951808.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,107
4843,987220781,31975.581636946106,-0.24253192047278088,12.591552734375,0,824472961024.0,777980477440.0,16,60307.160820634104,2023-12-29 03:51:34.902787,1.289133333333333,0.944188,2535280716217508992,BD,/mnt/cosmic-storage-1/data2/vla_target/23B-169.sb44930600.eb44962607.60307.145388159726/23B-169.sb44930600.eb44962607.60307.145388159726.9.1/23B-169.sb44930600.eb44962607.60307.145388159726.9.1.BD.C544.0014.raw.seticore.hits,108
